machineID,datetime,volt_min_3h,rotate_min_3h,pressure_min_3h,vibration_min_3h,volt_max_3h,rotate_max_3h,pressure_max_3h,vibration_max_3h,volt_mean_3h,rotate_mean_3h,pressure_mean_3h,vibration_mean_3h,volt_sd_3h,rotate_sd_3h,pressure_sd_3h,vibration_sd_3h,volt_min_24h,rotate_min_24h,pressure_min_24h,vibration_min_24h,volt_max_24h,rotate_max_24h,pressure_max_24h,vibration_max_24h,volt_mean_24h,rotate_mean_24h,pressure_mean_24h,vibration_mean_24h,volt_sd_24h,rotate_sd_24h,pressure_sd_24h,vibration_sd_24h,error1count,error2count,error3count,error4count,error5count,comp1,comp2,comp3,comp4,model,age,failure
3,19-02-15 9:00,152.8897179,343.8551937,126.2224968,35.35320398,171.0961486,489.8639917,134.6472469,44.17467486,160.9776344,428.634876,130.8205627,40.55202706,9.271516907,75.79982963,4.265017691,4.617123938,136.0296114,374.8343681,83.04343662,24.98474845,191.9305133,510.4845199,134.6472469,52.3170165,166.116403,452.6435016,101.7357588,38.12147363,12.5535067,35.50010302,12.32157202,6.543193883,0,0,0,0,0,13.125,43.125,248.125,28.125,model3,8,none
3,19-02-15 12:00,149.7812088,432.4642642,115.4029275,30.42272412,201.8522354,526.4243203,137.910541,47.85056924,180.6661176,479.6878805,127.2846869,37.57369127,27.35686135,46.98192248,11.30624344,9.124743026,136.0296114,343.8551937,83.19986847,24.98474845,190.3649085,510.4845199,137.910541,52.3170165,164.9414983,451.4394559,106.1878294,38.02092133,12.64228957,40.90919209,15.41170237,6.706969772,0,0,0,0,0,13.25,43.25,248.25,28.25,model3,8,none
3,19-02-15 15:00,152.1098672,430.6756383,124.2800887,43.22764045,170.885238,584.8436574,131.4330825,48.11337429,162.8353834,487.2461654,126.8301509,46.29572148,9.669436919,84.87846263,3.993999844,2.672129646,136.0296114,343.8551937,83.19986847,24.98474845,201.8522354,584.8436574,137.910541,51.84093333,164.9186429,459.0629946,108.9684065,37.7824175,14.15153023,50.0865005,15.58534163,6.601772962,0,0,0,0,0,13.375,43.375,248.375,28.375,model3,8,none
3,19-02-15 18:00,141.4214152,435.5513856,108.8259794,36.48136218,165.2480846,484.8712208,125.3793568,43.53832374,155.722937,466.4823426,115.4129229,39.32383528,12.61102122,26.946045,8.778911803,3.723170179,141.4214152,343.8551937,83.19986847,24.98474845,201.8522354,584.8436574,137.910541,51.84093333,165.3704954,460.3099817,111.4337366,38.1158493,13.67037959,49.59661507,16.22510614,6.910981888,0,0,0,0,0,13.5,43.5,248.5,28.5,model3,8,none
3,19-02-15 21:00,184.3345034,432.4084061,121.357823,38.74262227,210.4725843,512.3600808,130.0505484,48.2856566,195.7227868,478.0639125,126.546843,42.53328862,13.38934842,41.1684769,4.584875424,5.06493643,141.4214152,343.8551937,83.19986847,24.98474845,201.8522354,584.8436574,137.910541,51.84093333,166.3270988,463.2272509,114.5438426,39.05381958,14.52199531,50.46816036,15.44498575,7.005248617,0,0,0,0,0,13.625,43.625,248.625,28.625,model3,8,none
3,20-02-15 0:00,150.256322,350.3601512,106.3101327,31.33298538,171.5831007,457.2649281,133.2013718,42.7099306,157.8781808,398.7272747,123.3270407,36.95351106,11.8937209,54.17321836,14.80023612,5.689689885,141.4214152,343.8551937,94.19510653,28.9638338,210.4725843,584.8436574,137.910541,51.84093333,168.5895308,462.0042886,117.7913639,39.85441397,17.32062632,49.86220623,13.07969042,6.334316157,0,0,0,0,0,13.75,43.75,248.75,28.75,model3,8,none
3,20-02-15 3:00,157.5910338,412.7974472,111.3756546,39.74590209,184.7680449,522.9277069,133.3218716,47.2659326,170.3086175,474.2874324,125.577709,42.38101601,13.67197856,56.17833054,12.31614326,4.23484637,141.4214152,343.8551937,97.58977889,28.9638338,210.4725843,584.8436574,137.910541,51.84093333,167.0805937,455.0935886,121.8600597,39.92865187,18.05817178,54.47358895,11.71581798,6.372666425,0,0,0,0,0,13.875,43.875,248.875,28.875,model3,8,none
3,20-02-15 6:00,151.8693018,416.9791937,118.6016721,39.4895517,195.6490387,517.9333237,132.3765106,47.5536319,169.6674518,467.1728753,123.8404625,43.07691551,23.00853796,50.47945136,7.455902076,4.10494316,141.4214152,343.8551937,106.3101327,29.53764364,210.4725843,584.8436574,137.910541,48.2856566,168.1641536,456.1519201,124.4600501,40.12808101,17.84772674,55.3649215,8.736076637,5.607319995,0,0,0,0,0,14,44,249,29,model3,8,none
3,20-02-15 9:00,145.1102811,423.179099,121.7996651,31.42822801,169.9952459,475.9538315,127.5351483,41.30763803,157.6415103,446.9938578,124.2551434,36.78254949,12.44343188,26.76094215,2.955304572,4.991633605,141.4214152,343.8551937,106.3101327,30.42272412,210.4725843,584.8436574,137.910541,48.2856566,169.1765177,459.6071449,124.6587099,40.92271012,18.65923209,56.01820743,8.61502672,5.515170313,0,0,0,0,0,14.125,44.125,249.125,29.125,model3,8,none
3,20-02-15 12:00,164.6680954,422.5649295,109.3532516,32.6014085,178.6952167,473.3373077,131.6477544,36.81299531,169.7597565,448.6781143,120.0973663,34.50347613,7.763448165,25.41739885,11.16909893,2.13515303,141.4214152,350.3601512,106.3101327,31.33298538,210.4725843,584.8436574,133.3218716,48.2856566,167.7346726,461.9202454,122.9444829,40.76812028,18.49512081,51.05926437,8.480968941,5.252145256,0,0,0,0,0,14.25,44.25,249.25,29.25,model3,8,none
3,20-02-15 15:00,155.2722691,396.2708458,111.632853,41.23410809,163.5209469,504.2351442,123.9419907,46.64225483,158.0895335,440.9121501,118.4125904,43.52996551,4.7048382,56.3544726,6.249097948,2.794983649,141.4214152,350.3601512,106.3101327,31.33298538,210.4725843,522.9277069,133.3218716,48.2856566,167.0154623,450.5992964,122.6882703,40.19362691,16.99444578,42.66204703,8.792878108,5.138638171,0,0,0,0,0,14.375,44.375,249.375,29.375,model3,8,none
3,20-02-15 18:00,148.0247899,422.6927867,118.4389706,29.73455774,187.1179803,514.7015208,139.4167921,44.99739717,172.3370452,460.4861191,130.8760009,39.13442237,21.21800962,48.1525187,11.01829194,8.223184245,145.1102811,350.3601512,106.3101327,31.33298538,210.4725843,522.9277069,139.4167921,48.2856566,168.5341363,454.1512908,123.3247331,40.24040449,16.23347454,45.74262642,9.00857791,4.899319073,0,0,0,0,0,14.5,44.5,249.5,29.5,model3,8,none
3,20-02-15 21:00,155.7254825,425.9145273,126.7703442,34.72181638,180.2048774,521.9541962,135.3366438,40.40604482,171.7878822,478.8567449,131.9026876,38.14811873,13.91579504,48.77083216,4.528660033,3.016859386,145.1102811,350.3601512,106.3101327,29.73455774,210.4725843,522.9277069,139.4167921,47.5536319,168.4190938,448.313319,124.3368985,39.29673308,16.5764148,43.99492363,9.044565066,5.093052057,0,0,0,0,0,14.625,44.625,249.625,29.625,model3,8,none
3,21-02-15 0:00,162.9352017,432.7727892,115.2288427,35.15136594,170.9946721,466.0257849,126.8431361,40.52724331,166.2567826,447.7867286,120.690801,38.13030562,4.212269341,16.85946221,5.837843653,2.734786849,145.1102811,350.3601512,109.3532516,29.73455774,195.6490387,522.9277069,139.4167921,47.5536319,165.9092293,453.8566563,125.3565539,39.14717923,13.87202943,44.50798264,8.387574391,5.039214216,0,0,0,0,0,14.75,44.75,249.75,29.75,model3,8,none
3,21-02-15 3:00,174.022688,432.5925811,131.4285899,39.44823689,190.4623579,529.1675508,146.7116003,43.0863791,180.3448196,488.5585725,138.6662712,40.88488196,8.852656147,50.08552267,7.67344922,1.935915462,145.1102811,396.2708458,109.3532516,29.73455774,195.6490387,522.9277069,146.7116003,47.5536319,167.6657247,458.9715501,125.0145005,39.47643483,13.04560279,37.99991163,9.383060311,4.815840716,0,0,0,0,0,14.875,44.875,249.875,29.875,model3,8,none
3,21-02-15 6:00,152.6947199,404.4372393,106.853198,31.8451869,179.9723504,472.8394346,133.5348477,44.18883801,165.1041719,428.6352182,120.614731,39.98068064,13.80403142,38.33930404,13.36071084,7.046943231,145.1102811,396.2708458,109.3532516,29.73455774,195.6490387,529.1675508,146.7116003,47.5536319,168.6846037,460.1903672,126.7148811,39.45793214,13.13869978,39.21733153,9.226240555,4.68569245,0,0,0,0,0,0,45,0,30,model3,8,none
3,21-02-15 9:00,165.197164,440.505186,95.27397224,39.83278833,181.2345843,531.1961524,117.8559723,48.11898053,174.0455378,476.8794243,109.5647901,43.81721624,8.146455568,47.93393947,12.42913525,4.152200872,145.1102811,396.2708458,95.27397224,29.73455774,190.4623579,531.1961524,146.7116003,48.11898053,167.4652676,458.8362511,124.3452333,39.58224808,12.42246744,42.01496006,11.72683714,4.766241074,0,0,0,0,0,0.125,45.125,0.125,30.125,model3,8,none
3,21-02-15 12:00,133.6786316,427.1531362,108.8683042,39.24826648,178.4202532,494.1254855,113.1802155,44.31483283,153.907282,462.4193433,111.304722,40.9489137,22.6764135,33.6278075,2.21000491,2.915025134,148.0247899,396.2708458,95.27397224,29.73455774,190.4623579,531.1961524,146.7116003,48.11898053,170.2886977,459.0403093,123.8329487,39.98228412,11.67468762,41.20980976,11.94790199,4.649417779,0,0,0,0,0,0.25,45.25,0.25,30.25,model3,8,none
3,21-02-15 15:00,153.4653593,423.6500632,86.76925141,37.96423407,183.9547346,512.7321502,106.6326353,47.80041383,164.9111788,463.9439284,99.41054905,41.48627281,16.60405671,45.14443625,10.98473459,5.480372655,133.6786316,404.4372393,95.27397224,29.73455774,190.4623579,531.1961524,146.7116003,48.11898053,168.9292346,463.0325679,122.4706121,40.24064292,14.33959686,39.42270746,12.55602661,4.210148498,0,0,0,0,0,0.375,45.375,0.375,30.375,model3,8,none
3,21-02-15 18:00,157.339669,421.7370376,88.68056143,33.70843848,160.7388748,527.369356,102.8725291,44.08921069,158.8847837,487.8208854,95.65014124,38.68903939,1.720537632,57.59897012,7.09936058,5.203089218,133.6786316,404.4372393,86.76925141,29.73455774,190.4623579,531.1961524,146.7116003,48.11898053,167.5648085,459.5722398,118.8561415,40.03602117,14.46941662,39.09424508,14.63287604,4.389547886,0,0,0,0,0,0.5,45.5,0.5,30.5,model3,8,none
3,21-02-15 21:00,167.9504664,427.0557593,95.73089692,38.29493651,209.0665199,486.4201545,105.5384478,47.61439087,182.4456169,456.8674578,100.7596224,41.8513716,23.08479739,29.68304512,4.908548776,5.036349646,133.6786316,404.4372393,86.76925141,31.8451869,209.0665199,531.1961524,146.7116003,48.11898053,168.1078733,469.3836735,114.7339951,40.46580243,15.78961092,40.87470114,15.64568747,3.923440982,0,0,0,0,0,0.625,45.625,0.625,30.625,model3,8,none
3,22-02-15 0:00,167.7407404,379.4511255,94.76930908,37.79618127,201.8933049,517.099055,110.4111949,40.8438374,183.9424597,458.7395316,103.7412647,39.64743165,17.1433368,71.17058188,8.071037033,1.625936065,133.6786316,404.4372393,86.76925141,31.8451869,209.0665199,531.1961524,146.7116003,48.11898053,168.1019412,467.6275392,111.5011563,40.78983394,15.39240514,40.69744407,15.42966508,4.185744596,0,0,0,0,0,0.75,45.75,0.75,30.75,model3,8,none
3,22-02-15 3:00,162.234367,397.3388623,88.08159925,39.19251262,198.7784292,483.5953011,104.6769453,42.2136086,175.8098293,433.0974566,98.88311806,40.37104492,20.00100987,44.97752136,9.362644328,1.616310145,133.6786316,379.4511255,86.76925141,31.8451869,209.0665199,531.1961524,137.8586234,48.11898053,169.9570513,464.0141402,108.2125675,41.00045844,17.02832826,46.09990808,13.2776776,4.067837369,0,0,0,0,0,0.875,45.875,0.875,30.875,model3,8,none
3,22-02-15 6:00,155.2260484,328.9256159,93.45719193,36.06445593,188.3600026,444.8536275,110.2856387,44.91378807,172.2853243,390.2155588,102.4376912,41.41294685,16.58890609,58.24956256,8.471195907,4.705106473,133.6786316,379.4511255,86.76925141,31.8451869,209.0665199,531.1961524,121.4561474,48.11898053,170.9527974,455.3849056,104.0224003,40.82202052,17.8275106,45.75648915,9.331073571,4.03602956,0,0,0,0,0,1,46,1,31,model3,8,none
3,22-02-15 9:00,139.9836459,369.6066645,92.04679577,33.38370638,188.6246859,530.8141233,100.7327659,46.76443188,171.8560372,444.2369176,97.40453359,41.40973179,27.61485057,81.2650506,4.685156212,7.079049225,133.6786316,328.9256159,86.76925141,33.70843848,209.0665199,527.369356,117.8559723,47.80041383,171.6857772,447.0150529,102.5845217,40.85978284,17.88617999,50.82126761,8.894856438,3.485739564,0,0,0,0,0,1.125,46.125,1.125,31.125,model3,8,none
3,22-02-15 12:00,165.1736042,365.0598562,83.36633574,37.63204584,207.2699814,515.2413396,91.71917464,41.0224887,181.8815364,458.5951302,86.60481142,39.08500923,22.35038521,81.60405509,4.481260427,1.746379845,133.6786316,328.9256159,84.72892387,33.38370638,209.0665199,530.8141233,113.1802155,47.80041383,169.9533703,452.5147624,100.1931478,40.79954604,19.18751812,54.24897115,8.271145886,3.954335462,0,0,0,0,0,1.25,46.25,1.25,31.25,model3,8,none
3,22-02-15 15:00,159.57893,410.5043912,96.76504216,33.66240979,192.1421066,547.9998384,100.7030661,39.14998668,176.1005078,464.8271367,98.75043828,36.80843893,16.28689361,73.14704011,1.969216444,2.830859894,139.9836459,328.9256159,83.36633574,33.38370638,209.0665199,530.8141233,110.4111949,47.80041383,173.6948355,448.3782587,97.85952672,40.51309837,18.24174511,57.94012193,8.003537771,3.934629164,0,0,0,0,0,1.375,46.375,1.375,31.375,model3,8,none
3,22-02-15 18:00,149.2965361,368.0020247,100.510662,40.07207475,174.9610319,551.5507451,104.5086318,47.26237487,165.3538727,447.291552,102.8267363,44.69480276,13.99536273,94.28757259,2.073060011,4.011589869,139.9836459,328.9256159,83.36633574,33.38370638,209.0665199,551.5507451,110.4111949,47.61439087,175.0656314,454.7089138,98.09712356,40.28408121,18.41334056,63.51694891,7.519105263,4.123482233,0,0,0,0,0,1.5,46.5,1.5,31.5,model3,8,none
3,22-02-15 21:00,147.5455544,404.2877285,89.20221717,42.11314235,183.4254459,492.7411239,113.7475386,45.13144435,168.4486048,438.4848668,98.79085871,43.58300769,18.6596254,47.51607068,13.12364579,1.510684223,139.9836459,328.9256159,83.36633574,33.38370638,207.2699814,551.5507451,110.4111949,47.61439087,173.6460245,444.4972164,98.42120918,40.82091592,17.30114541,62.71366203,7.231993162,4.055330665,0,0,0,0,0,1.625,46.625,1.625,31.625,model3,8,none
3,23-02-15 0:00,154.8373563,417.5850766,85.88123516,40.57790672,171.5365813,451.7305571,104.4007238,45.318021,162.1576404,436.6146349,97.12895679,43.10013431,8.537832267,17.40591486,9.879221946,2.384667351,139.9836459,328.9256159,83.36633574,33.38370638,207.2699814,551.5507451,113.7475386,47.26237487,174.141365,438.7455695,97.83984591,41.00581002,17.54498353,61.23464188,8.3403992,3.909604777,0,0,0,0,0,1.75,46.75,1.75,31.75,model3,8,none
3,23-02-15 3:00,169.285812,439.2614667,89.27689007,35.50495164,193.2383753,538.7026909,108.5466095,49.51603149,182.5384017,485.3491338,97.29653248,43.79085659,12.17859636,50.11720402,10.03281131,7.348169395,139.9836459,328.9256159,83.36633574,33.38370638,207.2699814,551.5507451,113.7475386,49.51603149,173.0285028,440.9171819,98.01462905,41.61240718,17.21681391,58.91818447,8.218024706,4.284144585,0,0,0,0,0,1.875,46.875,1.875,31.875,model3,8,none
3,23-02-15 6:00,127.0015227,383.0645683,91.47208428,36.90047426,155.6097314,456.4610578,121.6423547,47.34423985,143.0546998,412.2828682,102.2822809,40.63601356,14.62139419,38.91798933,16.80436259,5.82200231,127.0015227,328.9256159,83.36633574,33.38370638,207.2699814,551.5507451,113.7475386,49.51603149,170.0211373,448.184934,96.96535173,41.47061092,18.5762038,60.96600824,7.670970064,4.622333483,0,0,0,0,0,2,47,2,32,model3,8,none
3,23-02-15 9:00,163.0638065,401.554793,90.88941435,31.99821292,185.0582835,509.5768591,107.4829956,47.23664951,176.3321828,444.8301319,98.12322173,38.83896531,11.67961712,57.12229929,8.498619562,7.737603952,127.0015227,365.0598562,83.36633574,33.38370638,207.2699814,551.5507451,121.6423547,49.51603149,168.6703575,454.2923715,97.80024604,41.76998238,18.94249824,57.02042681,9.080848264,4.771345633,0,0,0,1,0,2.125,47.125,2.125,32.125,model3,8,none
3,23-02-15 12:00,151.3500661,428.5327825,84.55101181,36.85521006,175.6594452,486.2670689,100.8096072,44.52328051,166.3077285,457.8713493,94.89289664,40.26591904,13.08840896,28.87868901,8.987330338,3.903516546,127.0015227,365.0598562,83.36633574,31.99821292,207.2699814,551.5507451,121.6423547,49.51603149,168.9074501,447.0065152,98.33336071,41.14351694,18.19953476,54.86295082,8.972157559,4.926168978,0,0,0,1,0,2.25,47.25,2.25,32.25,model3,8,none
3,23-02-15 15:00,174.8526616,515.7731327,90.32729676,41.18615239,193.9015325,563.3967991,105.1835461,50.56934448,182.3226957,545.5201812,97.47273157,44.83269023,10.16742671,25.93614739,7.444244556,5.028669147,127.0015227,368.0020247,84.55101181,31.99821292,193.2383753,551.5507451,121.6423547,50.56934448,167.6047634,451.7687905,99.02817105,41.94057385,16.3782004,52.66919747,8.883186631,5.206048109,0,0,0,1,0,2.375,47.375,2.375,32.375,model3,8,none
3,23-02-15 18:00,159.0077098,398.7486035,85.5278874,32.15169096,167.5237315,440.4292093,109.89168,42.03292831,162.4946009,420.7674171,98.60988986,36.2190609,4.462570287,20.94003075,12.28125283,5.166952967,127.0015227,368.0020247,84.55101181,31.99821292,193.9015325,563.3967991,121.6423547,50.56934448,168.7191105,452.1638339,98.43100483,41.83818686,16.0922853,54.89420373,8.969864703,5.126963621,0,0,0,1,0,2.5,47.5,2.5,32.5,model3,8,none
3,23-02-15 21:00,143.8696148,466.3333677,93.56039407,34.94501312,195.1203774,544.1850577,102.3745006,46.90618158,174.3071459,513.9698291,97.26196632,40.29752361,26.94680913,41.74740617,4.573317055,6.07871842,127.0015227,383.0645683,84.55101181,31.99821292,195.1203774,563.3967991,121.6423547,50.56934448,169.9393536,454.1147497,98.17584542,41.05168832,16.39507128,51.40535512,9.552530638,5.362963181,0,0,0,1,0,2.625,47.625,2.625,32.625,model3,8,none
3,24-02-15 0:00,162.015443,386.4305945,80.00120579,33.33261416,195.987168,463.2168831,120.7894595,43.75042385,178.5360701,425.2017849,99.2243481,36.90152182,17.00496566,38.39872767,20.49473161,5.93308199,127.0015227,383.0645683,80.00120579,31.99821292,195.1203774,563.3967991,121.6423547,50.56934448,169.4188293,464.0435934,97.63855832,40.59002262,17.20927455,54.91014193,9.294525375,5.620666042,0,0,0,1,0,2.75,47.75,2.75,32.75,model3,8,none
3,24-02-15 3:00,157.6880856,421.1788605,97.69005279,41.07506889,188.8262798,516.5974577,117.7453463,47.51824246,168.591787,475.0230711,104.9160551,44.21293507,17.54122393,48.87830406,11.14007781,3.224848656,127.0015227,383.0645683,80.00120579,31.99821292,195.987168,563.3967991,121.6423547,50.56934448,169.2554286,465.2253964,97.76073998,39.87111211,17.35165862,56.32018621,10.10635035,5.417664559,0,0,0,1,0,2.875,47.875,2.875,32.875,model3,8,none
3,24-02-15 6:00,146.3806555,377.7814676,103.0768639,40.24688476,163.5532271,462.6457408,112.083276,43.32849059,154.1978073,419.7161108,106.1476413,41.31636323,8.689016369,42.44088496,5.141441476,1.743706919,143.8696148,383.0645683,80.00120579,31.99821292,195.987168,563.3967991,121.6423547,50.56934448,169.8008277,462.1910242,99.86254345,40.42029703,15.99959924,55.82541482,10.92629531,5.413785276,0,0,0,1,0,3,48,3,33,model3,8,none
3,24-02-15 9:00,149.2826273,437.8722787,87.57005731,37.30369602,166.9643074,516.4127637,104.9228274,42.01731738,157.6045795,464.9098675,95.63315389,38.9492948,8.886404631,44.62135585,8.741168467,2.659327676,143.8696148,377.7814676,80.00120579,31.99821292,195.987168,563.3967991,120.7894595,50.56934448,169.8066626,459.8747935,99.95299267,39.9560483,15.27163492,54.55031246,9.854528798,5.038076895,0,0,0,0,0,3.125,48.125,3.125,33.125,model3,8,none
3,24-02-15 12:00,149.1659419,390.5173594,79.28526547,40.99956511,172.9429959,496.1766839,104.1698288,50.13051906,164.40401,443.1924586,92.09369033,44.47553231,13.22858087,52.83034055,12.4584331,4.940108772,143.8696148,377.7814676,80.00120579,32.15169096,195.987168,563.3967991,120.7894595,50.56934448,168.9450073,462.5267498,98.99933142,40.92755146,15.22861841,55.9199401,10.01604006,5.089846466,0,0,0,0,0,3.25,48.25,3.25,33.25,model3,8,none
3,24-02-15 15:00,166.7272151,403.9786311,93.74473189,38.96323669,204.353784,451.7957211,111.4718616,45.30966327,182.2269527,432.4138417,103.8529201,41.76542303,19.66922596,25.1612923,9.121953969,3.237632713,143.8696148,377.7814676,79.28526547,32.15169096,195.987168,563.3967991,120.7894595,50.13051906,167.3287255,460.8718645,98.4433173,40.68146186,15.50908638,54.74651176,10.41044294,4.696486621,0,0,0,0,0,3.375,48.375,3.375,33.375,model3,8,none
3,24-02-15 18:00,150.0031149,417.1024606,91.95230409,32.16137375,178.0971033,456.2785627,130.6111854,44.10199023,165.7252198,432.0038512,112.5686283,37.33481206,14.34350144,21.20344548,19.45753025,6.127771663,143.8696148,377.7814676,79.28526547,33.33261416,204.353784,544.1850577,120.7894595,50.13051906,167.4201777,450.1640416,100.3313037,41.01513598,16.73256413,45.69558337,11.12386266,4.384497866,0,0,0,0,0,3.5,48.5,3.5,33.5,model3,8,none
3,24-02-15 21:00,150.5555901,461.3688151,95.22356356,37.39529656,172.3993433,503.8061431,128.667044,40.93378886,164.7929196,480.8297798,110.910224,38.93364257,12.33953289,21.43595631,16.81757315,1.813884387,143.8696148,377.7814676,79.28526547,32.16137375,204.353784,544.1850577,130.6111854,50.13051906,167.2524868,450.5969955,102.8296354,40.90620806,15.84053628,45.61424328,13.44167033,4.507901526,0,0,0,0,0,3.625,48.625,3.625,33.625,model3,8,none
3,25-02-15 0:00,167.2747175,404.1339732,100.9281184,42.05998969,186.0841191,466.098588,107.6546114,48.70565178,176.9185354,441.1851513,103.3715079,44.72688132,9.413815839,32.71692142,3.721537004,3.51169129,146.3806555,377.7814676,79.28526547,32.16137375,204.353784,516.5974577,130.6111854,50.13051906,167.001217,447.8015547,104.0402873,41.11469579,15.0891033,39.19105018,12.52954669,4.437409876,0,0,0,0,0,3.75,48.75,3.75,33.75,model3,8,none
3,25-02-15 3:00,155.3149778,382.9876248,94.46588787,31.97341797,182.5288875,472.0541717,112.239031,50.82532306,167.2246356,420.2331893,102.8459068,39.33084048,13.92090771,46.28762843,8.929778343,10.08389958,146.3806555,377.7814676,79.28526547,32.16137375,204.353784,516.5974577,130.6111854,50.82532306,167.0636412,448.0243197,103.7917291,41.87062114,14.23266445,37.64342313,11.9407699,4.530772265,0,0,0,0,0,3.875,48.875,3.875,33.875,model3,8,none
3,25-02-15 6:00,166.6852317,439.9629093,91.04980233,32.74524743,188.7277699,474.3603403,107.3784219,44.83840959,176.760786,462.7007432,96.5722967,40.72857604,11.14232927,19.69368706,9.359140963,6.914775173,149.1659419,377.7814676,79.28526547,31.97341797,204.353784,516.4127637,130.6111854,50.82532306,167.8238617,440.8654133,102.5515643,41.04012769,13.38569161,37.19196499,11.90994242,4.969754375,0,0,0,0,0,4,49,4,34,model3,8,none
3,25-02-15 9:00,163.3280738,427.4596812,82.19240594,34.36008805,182.2330162,528.6212993,107.4357576,45.78982985,171.4907715,488.7721115,94.91709917,39.7516424,9.71286561,53.8880444,12.622937,5.742242612,149.1659419,382.9876248,79.28526547,31.97341797,204.353784,516.4127637,130.6111854,50.82532306,169.5383264,450.1987385,101.8227204,40.64867604,13.57913692,37.45280973,12.24500809,5.406491743,0,0,0,0,0,4.125,49.125,4.125,34.125,model3,8,none
3,25-02-15 12:00,150.9421546,385.6854782,94.51114442,41.48978656,165.0037614,476.9390634,111.1297104,43.07372982,157.3652613,440.2473541,104.7389474,42.31304903,7.109154811,48.17998902,8.949097177,0.793823917,149.1659419,382.9876248,79.28526547,31.97341797,204.353784,528.6212993,130.6111854,50.82532306,170.4932652,449.9650624,102.7977846,40.52088826,13.20075748,39.03671787,12.42226295,5.100963353,0,0,0,0,0,4.25,49.25,4.25,34.25,model3,8,none
3,25-02-15 15:00,167.1296433,437.6737973,97.76831349,38.33747108,176.7299549,518.9562477,113.7527268,56.79744065,170.5430745,470.1971061,105.3371946,46.84852212,5.367542347,43.00477742,8.025769807,9.313603836,150.0031149,382.9876248,82.19240594,31.97341797,204.353784,528.6212993,130.6111854,50.82532306,170.3299031,452.596608,103.8898405,40.61481634,13.12419646,40.77911277,11.51043812,5.132152819,0,0,0,0,0,4.375,49.375,4.375,34.375,model3,8,none
3,25-02-15 18:00,164.6049011,470.8276896,79.01612355,37.93368911,174.7432839,501.6857893,97.93700233,42.52538047,170.0572,489.7646132,91.12157543,40.52183367,5.112437364,16.58225296,10.5113361,2.351004744,150.5555901,382.9876248,82.19240594,31.97341797,188.7277699,528.6212993,130.6111854,56.79744065,169.4610582,456.759712,103.1908342,41.1211808,10.26861612,38.80894836,11.37980734,6.085954656,0,0,0,0,0,4.5,49.5,4.5,34.5,model3,8,none
3,25-02-15 21:00,165.0828051,414.7267429,90.71826356,37.60174126,175.7158453,425.1905574,95.50723887,43.16415912,171.5557221,421.0342586,93.66349508,40.99258437,5.68129803,5.553706302,2.577504133,2.974909173,150.5555901,382.9876248,79.01612355,31.97341797,188.7277699,528.6212993,113.7527268,56.79744065,169.4553635,460.1502836,99.84518545,41.50553814,10.1959973,40.60742446,9.021843957,5.761971991,0,0,0,0,0,4.625,49.625,4.625,34.625,model3,8,none
3,26-02-15 0:00,161.1160752,403.5041996,101.6483345,36.85432565,186.7503803,436.2034787,110.5508308,42.34578877,173.3048572,423.7839702,106.7733756,39.99436168,12.86327902,17.71012439,4.60169541,2.829393899,150.9421546,382.9876248,79.01612355,31.97341797,188.7277699,528.6212993,113.7527268,56.79744065,169.561136,452.191037,99.10101189,41.40793592,9.542782875,42.04188512,9.01130652,5.557303883,0,0,0,0,0,4.75,49.75,4.75,34.75,model3,8,none
3,26-02-15 3:00,154.4351215,419.6150235,90.526055,32.25431165,172.2540459,496.0746559,105.794899,41.44566021,161.5930017,454.8011465,99.28031452,37.01050642,9.411834874,38.59159301,7.876960566,4.604076731,150.9421546,382.9876248,79.01612355,31.97341797,188.7277699,528.6212993,113.7527268,56.79744065,169.3963335,453.0925218,99.66132374,40.53638408,10.02866708,41.87951556,9.396760732,5.453404448,0,0,0,0,0,4.875,49.875,4.875,34.875,model3,8,none
3,26-02-15 6:00,174.308599,445.3075218,107.0069049,38.24013169,191.6334641,546.5280866,115.8710771,42.77074594,185.8061228,482.4923776,110.5902905,40.6478574,9.957457797,55.69674068,4.669503697,2.27869821,150.9421546,385.6854782,79.01612355,32.25431165,188.7277699,528.6212993,113.7527268,56.79744065,169.0604694,456.6353551,99.79399927,40.93398181,9.486671739,38.39253876,9.191766444,5.004051206,0,0,0,0,0,5,50,5,35,model3,8,none
3,26-02-15 9:00,165.9250873,411.0079858,96.88728507,39.66038016,178.5526247,471.5846174,109.0271938,51.0085471,172.1285126,451.1123102,101.5134289,45.80531269,6.316660686,34.73390487,6.564915306,5.73239215,150.9421546,385.6854782,79.01612355,32.25431165,191.6334641,546.5280866,115.8710771,56.79744065,170.6162264,457.2761699,100.8762928,41.52616642,10.87774871,41.02808094,9.515184148,4.591284653,0,0,0,0,0,5.125,50.125,5.125,35.125,model3,8,none
3,26-02-15 12:00,154.5070525,359.0206589,76.55806516,41.03071825,181.6042025,449.7145922,108.137738,51.59483788,171.5357974,413.1298664,94.54892176,47.07466169,14.82897953,47.81922186,16.24353422,5.444405921,150.9421546,403.5041996,79.01612355,32.25431165,191.6334641,546.5280866,115.8710771,56.79744065,171.2253136,456.052845,101.226285,41.74762557,10.21721993,36.47902441,8.605509294,4.904569915,0,0,0,0,0,5.25,50.25,5.25,35.25,model3,8,none
